ref,brand,kind,source,value_usd,confidence,ts
215.30.40.20.03.002,Omega,MARK,engine_median,7719.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.40.20.03.002,Omega,MARK,engine_median,4508.81,DERIVED,2026-08-16T06:20:51.808998+00:00
215.30.40.20.04.001,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.40.20.04.001,Omega,MARK,engine_median,4521.46,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.44.,Omega,MARK,manual_check,4731.0,VERIFIED,2026-08-09
215.30.44.21.01.001,Omega,MARK,manual_check,4285.0,VERIFIED,2026-08-09
215.30.44.21.01.001,Omega,MSRP,watchbase,7600.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.44.21.01.001,Omega,MARK,engine_median,4557.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.44.21.01.002,Omega,MARK,manual_check,4550.0,VERIFIED,2026-08-09
215.30.44.21.01.002,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.44.21.01.002,Omega,MARK,engine_median,7440.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.44.21.03.001,Omega,MARK,manual_check,4102.0,VERIFIED,2026-08-09
215.30.44.21.03.001,Omega,MSRP,watchbase,7100.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.44.21.03.001,Omega,MARK,engine_median,7440.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.44.21.03.001,Omega,MARK,engine_median,6366.02,DERIVED,2026-08-14T21:47:56.498486+00:00
215.30.44.21.04.001,Omega,MARK,manual_check,4731.0,VERIFIED,2026-08-09
215.30.44.21.04.001,Omega,MSRP,watchbase,7040.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.44.21.04.001,Omega,MARK,engine_median,4577.41,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.44.22.01.001,Omega,MARK,manual_check,5145.0,VERIFIED,2026-08-09
215.30.44.22.01.001,Omega,MSRP,watchbase,9800.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.44.22.01.001,Omega,MARK,engine_median,4384.31,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.46.21.03.001,Omega,MARK,engine_median,13299.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.46.21.03.002,Omega,MARK,engine_median,13578.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.46.21.04.001,Omega,MARK,engine_median,13299.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.46.51.01.001,Omega,MARK,manual_check,5261.0,VERIFIED,2026-08-09
215.30.46.51.01.001,Omega,MSRP,watchbase,8900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.46.51.01.001,Omega,MARK,engine_median,3916.65,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.46.51.01.002,Omega,MSRP,watchbase,8900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.46.51.01.002,Omega,MARK,engine_median,4559.69,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.46.51.03.001,Omega,MARK,manual_check,5526.0,VERIFIED,2026-08-09
215.30.46.51.03.001,Omega,MSRP,watchbase,9100.0,VERIFIED,2026-08-13T12:05:36+00:00
215.30.46.51.03.001,Omega,MARK,engine_median,5472.75,DERIVED,2026-08-13T12:05:36.604874+00:00
215.30.46.51.99.001,Omega,MARK,engine_median,6099.49,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.43.21.04.001,Omega,MARK,engine_median,4822.74,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.44.,Omega,MARK,manual_check,4533.0,VERIFIED,2026-08-09
215.32.44.21.01.001,Omega,MARK,manual_check,4533.0,VERIFIED,2026-08-09
215.32.44.21.01.001,Omega,MSRP,watchbase,7600.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.44.21.01.001,Omega,MARK,engine_median,4465.5,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.44.21.01.002,Omega,MSRP,watchbase,8000.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.44.21.01.002,Omega,MARK,engine_median,5765.07,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.44.21.04.001,Omega,MSRP,watchbase,7600.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.44.21.04.001,Omega,MARK,engine_median,5513.75,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.44.21.06.001,Omega,MSRP,watchbase,7600.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.44.21.06.001,Omega,MARK,engine_median,7440.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.44.21.09.001,Omega,MARK,manual_check,5951.0,VERIFIED,2025-12
215.32.44.21.09.001,Omega,MSRP,watchbase,7900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.44.21.09.001,Omega,MARK,engine_median,7905.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.46.21.03.001,Omega,MSRP,watchbase,13900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.46.21.03.001,Omega,MARK,engine_median,12927.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.46.21.04.001,Omega,MSRP,watchbase,13900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.46.21.04.001,Omega,MARK,engine_median,10137.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.46.21.06.001,Omega,MSRP,watchbase,13900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.46.21.06.001,Omega,MARK,engine_median,8369.07,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.46.51.01.001,Omega,MARK,engine_median,6427.47,DERIVED,2026-08-15T21:41:53.174601+00:00
215.32.46.51.01.004,Omega,MSRP,watchbase,10900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.46.51.01.004,Omega,MARK,engine_median,9393.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.46.51.06.001,Omega,MSRP,watchbase,9500.0,VERIFIED,2026-08-13T12:05:36+00:00
215.32.46.51.06.001,Omega,MARK,engine_median,9393.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.32.46.51.09.001,Omega,MARK,engine_median,10137.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.33.44.21.01.001,,MARK,engine_median,3179.56,DERIVED,2026-08-16T06:20:51.808998+00:00
215.33.44.21.03.001,Omega,MSRP,watchbase,7600.0,VERIFIED,2026-08-13T12:05:36+00:00
215.33.44.21.03.001,Omega,MARK,engine_median,4297.62,DERIVED,2026-08-13T12:05:36.604874+00:00
215.33.44.22.01.001,Omega,MSRP,watchbase,8300.0,VERIFIED,2026-08-13T12:05:36+00:00
215.33.44.22.01.001,Omega,MARK,engine_median,6995.81,DERIVED,2026-08-13T12:05:36.604874+00:00
215.33.46.51.01.001,Omega,MARK,engine_median,6427.47,DERIVED,2026-08-15T21:41:53.174601+00:00
215.63.46.51.01.001,Omega,MARK,engine_median,24180.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.90.44.21.99.001,Omega,MARK,engine_median,6789.82,DERIVED,2026-08-15T21:41:53.174601+00:00
215.92.44.21.99.001,Omega,MSRP,watchbase,11900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.92.44.21.99.001,Omega,MARK,engine_median,5952.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.21.01.001,Omega,MARK,engine_median,14229.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.22.01.002,Omega,MSRP,watchbase,12300.0,VERIFIED,2026-08-13T12:05:36+00:00
215.92.46.22.01.002,Omega,MARK,engine_median,4992.27,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.22.01.003,Omega,MARK,engine_median,5046.6,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.22.01.006,Omega,MARK,engine_median,15531.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.22.01.007,Omega,MARK,engine_median,15531.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.22.99.002,Omega,MARK,engine_median,23250.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.51.01.001,Omega,MARK,engine_median,6430.33,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.51.01.003,Omega,MSRP,watchbase,13300.0,VERIFIED,2026-08-13T12:05:36+00:00
215.92.46.51.01.003,Omega,MARK,engine_median,13950.0,DERIVED,2026-08-13T12:05:36.604874+00:00
215.92.46.51.99.001,Omega,MSRP,watchbase,11900.0,VERIFIED,2026-08-13T12:05:36+00:00
215.92.46.51.99.001,Omega,MARK,engine_median,6379.28,DERIVED,2026-08-13T12:05:36.604874+00:00
216570,Rolex,MARK,manual_check,8861.0,VERIFIED,2026-08-09
216570,,MARK,seed_kb,8783.0,VERIFIED,2026-08-13T12:05:36+00:00
216570,Rolex,MARK,engine_median,8476.34,DERIVED,2026-08-13T12:05:36.604874+00:00
217.30.42.21.01.001,Omega,MSRP,watchbase,9200.0,VERIFIED,2026-08-13T12:05:36+00:00
217.30.42.21.01.001,Omega,MARK,engine_median,8556.0,DERIVED,2026-08-13T12:05:36.604874+00:00
217.30.42.21.01.002,Omega,MARK,engine_median,8556.0,DERIVED,2026-08-13T12:05:36.604874+00:00
217.30.42.21.01.003,Omega,MSRP,watchbase,9500.0,VERIFIED,2026-08-13T12:05:36+00:00
217.30.42.21.01.003,Omega,MARK,engine_median,8835.0,DERIVED,2026-08-13T12:05:36.604874+00:00
217.32.42.21.01.001,Omega,MARK,engine_median,7998.0,DERIVED,2026-08-13T12:05:36.604874+00:00
217.32.42.21.01.002,Omega,MSRP,watchbase,8600.0,VERIFIED,2026-08-13T12:05:36+00:00
217.32.42.21.01.002,Omega,MARK,engine_median,7998.0,DERIVED,2026-08-13T12:05:36.604874+00:00
217.32.42.21.01.003,Omega,MSRP,watchbase,8900.0,VERIFIED,2026-08-13T12:05:36+00:00
217.32.42.21.01.003,Omega,MARK,engine_median,8277.0,DERIVED,2026-08-13T12:05:36.604874+00:00
217.32.42.21.01.004,Omega,MARK,engine_median,8277.0,DERIVED,2026-08-13T12:05:36.604874+00:00
218206,Rolex,MARK,manual_check,50692.0,VERIFIED,2026-08-09
218206,Rolex,MARK,engine_median,42136.15,DERIVED,2026-08-13T12:05:36.604874+00:00
218206,Rolex,MARK,engine_median,50379.72,DERIVED,2026-08-13T22:07:35.994213+00:00
218206,Rolex,MARK,engine_median,42136.15,DERIVED,2026-08-14T21:47:56.498486+00:00
218206,Rolex,MARK,engine_median,50379.72,DERIVED,2026-08-15T21:41:53.174601+00:00
218206,Rolex,MARK,engine_median,42136.15,DERIVED,2026-08-16T21:41:16.998484+00:00
218206,Rolex,MARK,engine_median,50379.72,DERIVED,2026-08-19T21:47:49.086150+00:00
218206,Rolex,MARK,engine_median,42136.15,DERIVED,2026-08-20T04:37:33.725646+00:00
218206,Rolex,MARK,engine_median,50379.72,DERIVED,2026-08-20T21:48:50.588638+00:00
218206,Rolex,MARK,engine_median,42136.15,DERIVED,2026-08-21T21:45:15.687735+00:00
218238,Rolex,MARK,manual_check,34316.0,VERIFIED,2026-08-09
218239,Rolex,MARK,manual_check,32859.0,VERIFIED,2026-08-09
218239,,MARK,engine_median,34975.16,DERIVED,2026-08-16T21:41:16.998484+00:00
219.026,A. Lange & Söhne,MARK,manual_check,14494.0,VERIFIED,2026-08-09
219.032,A. Lange & Söhne,MARK,manual_check,15210.0,VERIFIED,2026-08-09
219.043,A. Lange & Söhne,MARK,manual_check,15881.0,VERIFIED,2026-08-09
220.028,,MARK,engine_median,23266.08,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.28.60.53.001,Omega,MARK,engine_median,3441.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.28.60.54.001,Omega,MARK,engine_median,2910.36,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.30.20.01.001,Omega,MARK,engine_median,4745.29,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.30.20.02.001,Omega,MARK,engine_median,4745.29,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.30.20.02.001,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-20T19:55:02.750956+00:00
220.10.30.20.03.001,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.30.20.09.001,Omega,MARK,engine_median,4745.29,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.30.20.10.002,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.30.20.55.001,Omega,MARK,engine_median,5528.71,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.30.20.60.001,Omega,MARK,engine_median,5304.88,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.01.001,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.02.001,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.34.20.02.001,Omega,MARK,engine_median,3905.92,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.03.001,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.03.002,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.34.20.03.002,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.09.001,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.34.20.09.001,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.10.001,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.34.20.10.001,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.10.002,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.34.20.10.002,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.10.003,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.34.20.10.003,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.55.001,Omega,MARK,engine_median,4969.12,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.34.20.63.001,Omega,MSRP,watchbase,6600.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.34.20.63.001,Omega,MARK,engine_median,3334.55,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.01.001,Omega,MARK,manual_check,4266.0,VERIFIED,2026-08-09
220.10.38.20.01.004,Omega,MARK,manual_check,5191.0,VERIFIED,2025-12
220.10.38.20.01.004,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.38.20.01.004,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.02.002,Omega,MARK,engine_median,5538.44,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.02.002,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-14T21:47:56.498486+00:00
220.10.38.20.02.002,Omega,MARK,engine_median,5538.44,DERIVED,2026-08-16T10:01:25.617322+00:00
220.10.38.20.02.002,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-20T04:37:33.725646+00:00
220.10.38.20.02.002,Omega,MARK,engine_median,5538.44,DERIVED,2026-08-21T21:45:15.687735+00:00
220.10.38.20.03.001,Omega,MARK,manual_check,4513.0,VERIFIED,2026-08-09
220.10.38.20.03.002,Omega,MARK,engine_median,5634.55,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.03.003,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.38.20.03.003,Omega,MARK,engine_median,5025.09,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.03.004,Omega,MARK,engine_median,7254.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.03.005,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.09.001,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.38.20.09.001,Omega,MARK,engine_median,5007.41,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.10.001,Omega,MARK,engine_median,7161.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.10.002,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.38.20.10.002,Omega,MARK,engine_median,5025.09,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.10.003,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.10.004,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.10.005,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.12.001,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.13.003,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.38.20.13.003,Omega,MARK,engine_median,5025.09,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.38.20.55.001,Omega,MARK,engine_median,8277.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.40.20.01.001,Omega,MARK,manual_check,3290.0,VERIFIED,2026-08-09
220.10.40.20.03.001,Omega,MARK,manual_check,3377.0,VERIFIED,2026-08-09
220.10.40.20.06.001,Omega,MARK,engine_median,3444.44,DERIVED,2026-08-20T19:55:02.750956+00:00
220.10.41.21.01.001,Omega,MARK,manual_check,3947.0,VERIFIED,2026-08-09
220.10.41.21.01.001,Omega,MSRP,watchbase,7100.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.41.21.01.001,Omega,MARK,engine_median,4745.29,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.01.001,Omega,MARK,engine_median,3516.07,DERIVED,2026-08-21T21:45:15.687735+00:00
220.10.41.21.01.002,Omega,MARK,manual_check,5263.0,VERIFIED,2026-08-09
220.10.41.21.01.002,Omega,MSRP,watchbase,6500.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.41.21.01.002,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.02.001,Omega,MARK,manual_check,4459.0,VERIFIED,2026-08-09
220.10.41.21.02.001,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.02.001,Omega,MARK,engine_median,3795.84,DERIVED,2026-08-13T22:07:35.994213+00:00
220.10.41.21.02.001,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-14T21:47:56.498486+00:00
220.10.41.21.02.001,Omega,MARK,engine_median,3795.84,DERIVED,2026-08-16T06:20:51.808998+00:00
220.10.41.21.03.001,Omega,MARK,manual_check,4389.0,VERIFIED,2026-08-09
220.10.41.21.03.001,Omega,MARK,engine_median,3252.02,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.03.002,Omega,MARK,manual_check,4441.0,VERIFIED,2026-08-09
220.10.41.21.03.002,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.03.004,Omega,MARK,manual_check,4630.0,VERIFIED,2026-08-09
220.10.41.21.03.004,Omega,MSRP,watchbase,7100.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.41.21.03.004,Omega,MARK,engine_median,4745.29,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.03.005,Omega,MARK,manual_check,4814.0,VERIFIED,2026-07
220.10.41.21.03.005,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.03.006,Omega,MARK,manual_check,6003.0,VERIFIED,2026-08-09
220.10.41.21.03.006,Omega,MSRP,watchbase,7400.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.41.21.03.006,Omega,MARK,engine_median,6882.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.06.001,Omega,MARK,manual_check,4330.0,VERIFIED,2026-08-09
220.10.41.21.06.001,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.41.21.10.001,Omega,MARK,manual_check,4552.0,VERIFIED,2026-08-09
220.10.41.21.10.001,Omega,MSRP,watchbase,7100.0,VERIFIED,2026-08-13T12:05:36+00:00
220.10.41.21.10.001,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.10.43.22,Omega,MARK,manual_check,7072.0,VERIFIED,2026-08-09
220.10.43.22.03.001,Omega,MARK,manual_check,7072.0,VERIFIED,2026-08-09
220.10.43.22.03.002,Omega,MARK,engine_median,10602.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.38.20.10.001,Omega,MARK,engine_median,6324.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.40.20.06.001,Omega,MARK,engine_median,2925.18,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.41.21.01.001,Omega,MARK,engine_median,6324.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.41.21.01.002,Omega,MARK,engine_median,4090.74,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.41.21.02.002,Omega,MARK,manual_check,4540.0,VERIFIED,2026-08-09
220.12.41.21.02.002,Omega,MARK,engine_median,6324.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.41.21.02.002,Omega,MARK,engine_median,4928.07,DERIVED,2026-08-21T21:45:15.687735+00:00
220.12.41.21.02.005,Omega,MARK,engine_median,5066.59,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.41.21.03.002,Omega,MARK,manual_check,4084.0,VERIFIED,2026-08-09
220.12.41.21.03.007,Omega,MARK,engine_median,3565.91,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.41.21.03.008,Omega,MARK,engine_median,6696.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.41.21.03.009,Omega,MARK,engine_median,6603.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.41.21.06.001,Omega,MARK,engine_median,5022.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.12.43.22,Omega,MARK,manual_check,6736.0,VERIFIED,2026-08-09
220.12.43.22.03.001,Omega,MARK,manual_check,6736.0,VERIFIED,2026-08-09
220.12.43.22.03.002,Omega,MARK,engine_median,10416.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.13.38.20.09.001,Omega,MARK,engine_median,5403.5,DERIVED,2026-08-13T12:05:36.604874+00:00
220.13.38.20.09.001,Omega,MARK,engine_median,6789.0,DERIVED,2026-08-14T21:47:56.498486+00:00
220.13.38.20.09.001,Omega,MARK,engine_median,5403.5,DERIVED,2026-08-16T10:01:25.617322+00:00
220.13.38.20.09.001,Omega,MARK,engine_median,6789.0,DERIVED,2026-08-20T04:37:33.725646+00:00
220.13.38.20.09.001,Omega,MARK,engine_median,5403.5,DERIVED,2026-08-21T21:45:15.687735+00:00
220.13.38.20.60.001,Omega,MARK,engine_median,6758.88,DERIVED,2026-08-13T12:05:36.604874+00:00
220.13.41.21.03.003,Omega,MARK,engine_median,6231.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.15.30.20.56.001,Omega,MARK,engine_median,13299.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.15.34.20.55.001,Omega,MARK,engine_median,14787.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.15.38.20.57.001,Omega,MARK,engine_median,7527.84,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.30.20.02.001,Omega,MARK,engine_median,11346.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.30.20.10.002,Omega,MARK,engine_median,11346.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.30.20.63.001,Omega,MSRP,watchbase,13000.0,VERIFIED,2026-08-13T12:05:36+00:00
220.20.30.20.63.001,Omega,MARK,engine_median,12090.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.34.20.08.001,Omega,MARK,engine_median,12927.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.34.20.10.001,Omega,MARK,engine_median,12927.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.34.20.10.002,Omega,MARK,engine_median,12927.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.34.20.52.001,Omega,MARK,engine_median,6579.89,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.34.20.59.001,Omega,MARK,engine_median,8353.11,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.38.20.02.002,Omega,MARK,engine_median,13950.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.38.20.09.001,Omega,MARK,engine_median,13950.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.38.20.10.002,Omega,MARK,engine_median,13950.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.38.20.55.001,Omega,MARK,engine_median,7137.51,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.38.20.56.002,Omega,MARK,engine_median,6970.22,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.41.21.01.001,Omega,MARK,engine_median,14601.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.41.21.02.001,Omega,MARK,manual_check,8730.0,VERIFIED,2026-08-08
220.20.41.21.02.001,Omega,MSRP,watchbase,15100.0,VERIFIED,2026-08-13T12:05:36+00:00
220.20.41.21.02.001,Omega,MARK,engine_median,14043.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.20.41.21.06.001,Omega,MARK,engine_median,14043.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.23.38.20.59.001,Omega,MARK,engine_median,12276.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.23.38.20.60.001,Omega,MARK,engine_median,12648.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.25.30.20.55.001,Omega,MARK,engine_median,19158.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.30.43.22.10.001,Omega,MARK,engine_median,11439.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.32.38.20.03.001,Omega,MARK,engine_median,7254.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.32.41.21.03.001,Omega,MARK,engine_median,7254.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.32.43.22.10.001,Omega,MARK,engine_median,11253.0,DERIVED,2026-08-13T12:05:36.604874+00:00
220.50.30.20.08.001,Omega,MARK,engine_median,34131.0,DERIVED,2026-08-13T12:05:36.604874+00:00
