ref,mark_usd,mark_source,confidence,n_sources,spread_pct,as_of,msrp_usd
126515LNCB,47066.97,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126515LNG,43512.53,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126515LNGBK,45065.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126518,59947.0,manual_check,VERIFIED,1,0.0,2026-08-09,
126518LN,50181.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,44800.0
126518LNBK,48785.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126518LNCH,49848.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126518LNG,49316.86,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126518LNWH,44098.19,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126519,49250.0,manual_check,VERIFIED,1,0.0,2026-08-09,
126519LN,52053.33,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,44800.0
126519LNG,43843.11,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126519LNGBK,44002.54,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126525LN,187063.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126528LN,194735.94,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,51400.0
126529LN,210771.0,manual_check,VERIFIED,1,0.0,2026-08-09,
126576TBR,227984.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126579RBR,85435.0,manual_check,VERIFIED,2,15.2,2026-08-09,
126589RBR,74928.0,manual_check,VERIFIED,2,11.4,2026-08-09,
126600,11850.0,manual_check,VERIFIED,2,6.7,2026-08-09,14550.0
126603,15358.0,manual_check,VERIFIED,2,5.9,2026-08-09,16050.0
126610,13720.0,manual_check,VERIFIED,1,0.0,2026-08-09,
126610LN,12276.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,11350.0
126610LV,14441.0,manual_check,VERIFIED,2,7.8,2026-08-09,10950.0
126613LB,16718.0,manual_check,VERIFIED,2,9.9,2026-08-09,19450.0
126613LN,15733.0,manual_check,VERIFIED,2,8.1,2026-08-09,19450.0
126618LB,39121.0,manual_check,VERIFIED,2,4.2,2026-08-09,
126618LN,37536.0,manual_check,VERIFIED,2,1.5,2026-08-09,
126619LB,33933.0,manual_check,VERIFIED,2,3.7,2026-08-09,46600.0
126621,15659.0,manual_check,VERIFIED,2,3.8,2026-08-09,19300.0
126622,13822.0,manual_check,VERIFIED,2,5.6,2026-08-09,13200.0
126655,28108.0,manual_check,VERIFIED,2,41.1,2026-08-09,32100.0
126660,11800.0,manual_check,VERIFIED,2,17.3,2026-08-08,13950.0
126680,28683.0,manual_check,VERIFIED,2,19.9,2026-08-09,20300.0
126710BLNR,17118.0,manual_check,VERIFIED,2,1.7,2026-08-09,11800.0
126710BLRO,21868.0,manual_check,VERIFIED,2,0.2,2026-08-09,
126710GRNR,20248.0,manual_check,VERIFIED,2,5.4,2026-08-09,11800.0
126711CHNR,18534.0,manual_check,VERIFIED,2,1.6,2026-08-09,17400.0
126713,20933.0,manual_check,VERIFIED,1,0.0,2026-08-09,
126713GRNR,20226.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,20450.0
126715,39040.0,manual_check,VERIFIED,1,0.0,2026-08-09,
126715CHNR,39166.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126718,44535.0,manual_check,VERIFIED,1,0.0,2026-08-07,50800.0
126718GRNR,46181.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,52800.0
126719,48561.0,manual_check,VERIFIED,1,0.0,2026-08-09,
126719BLNR,15666.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126719BLRO,39049.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
126720,16438.0,manual_check,VERIFIED,1,0.0,2026-08-09,
126720VTNR,14816.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,12300.0
126729VTNR,47827.0,manual_check,VERIFIED,2,10.0,2026-08-09,46750.0
126900,8325.0,manual_check,VERIFIED,2,7.0,2026-08-09,8150.0
12703,1344.52,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
127234,19644.0,manual_check,VERIFIED,2,9.3,2026-08-09,14450.0
127235,48406.0,manual_check,VERIFIED,2,0.3,2026-08-09,49400.0
127285TBR,692677.0,manual_check,VERIFIED,1,0.0,2026-08-09,
127334,25565.0,manual_check,VERIFIED,2,12.7,2026-08-09,16450.0
127335,56774.0,manual_check,VERIFIED,1,0.0,2026-08-09,
128155RBR,54365.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
128235,48955.0,manual_check,VERIFIED,2,1.5,2026-08-09,
128236,61518.0,manual_check,VERIFIED,1,0.0,2026-08-09,
128238,48495.0,manual_check,VERIFIED,2,8.2,2026-08-09,40250.0
128239,37072.0,manual_check,VERIFIED,1,0.0,2026-08-09,
128239NA,40302.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
128239NAWH,39315.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
128345,69219.0,manual_check,VERIFIED,1,0.0,2026-08-09,
128348,68618.0,manual_check,VERIFIED,1,0.0,2026-08-09,
128348RBR,60051.77,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
128349,73257.0,manual_check,VERIFIED,1,0.0,2026-08-09,
128349RBR,47350.56,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
128349RBRBL,45596.83,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
128396TBR,86074.0,manual_check,VERIFIED,2,13.3,2026-08-09,
12983603J,3627.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
13.30.42.40.01.001,3160.0,manual_check,VERIFIED,1,0.0,2026-08-09,
130.23.39.21.02.001,5584.67,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
130.23.39.21.03.001,5584.67,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,11000.0
130.23.41.22.06.001,13950.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,15000.0
130.23.41.22.11.001,13950.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,14100.0
130.30.39.21.02.001,5300.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
130.33.39.21.02.001,6704.71,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
130.33.39.21.03.001,6596.03,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,7900.0
130.33.41.22.02.001,9672.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
130.33.41.22.06.001,6162.38,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
130.33.41.22.10.001,9672.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
130.53.41.22.03.001,33573.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
130.53.41.22.99.002,40641.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.25.60.02.001,3069.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.25.60.02.002,2883.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.25.60.52.001,3813.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.25.60.55.001,4185.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.25.60.56.001,1647.64,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.01.001,2628.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.02.001,3255.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.02.002,2976.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.03.001,3348.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.03.002,2976.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.05.001,3627.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.06.001,3255.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.11.001,3348.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.52.001,4092.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.55.001,4464.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.56.001,4092.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.60.001,4185.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.28.60.60.002,4185.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.29.20.02.001,3223.03,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.29.20.52.001,7905.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.29.20.53.001,9672.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.29.20.55.001,3878.0,manual_check,VERIFIED,2,113.4,2026-08-08,8300.0
131.10.34.20.02.001,7440.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.34.20.53.001,8742.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.36.20.01.001,6882.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,6600.0
131.10.36.20.02.001,2953.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,6600.0
131.10.36.20.06.001,2953.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,6600.0
131.10.36.60.01.001,2095.0,manual_check,VERIFIED,2,38.0,2026-05,3300.0
131.10.39.20.01.001,6882.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.39.20.02.001,6882.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.10.39.20.06.001,6882.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.13.34.20.02.001,7161.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.13.34.20.53.001,8463.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.13.39.20.01.001,6696.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.25.60.52.001,3990.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.25.60.53.001,8277.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.25.60.53.002,7719.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.25.60.55.001,6882.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.25.60.55.002,7626.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.25.60.56.001,4731.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.25.60.99.001,8835.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.28.60.01.001,5952.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.28.60.02.001,5952.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.28.60.11.001,5952.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.28.60.55.001,7533.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.28.60.56.001,4458.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.28.60.60.001,7905.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.28.60.99.001,6491.2,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.29.20.52.001,6287.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.29.20.53.001,13020.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.29.20.55.001,11625.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.29.20.60.001,12183.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.15.29.20.99.001,13578.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.18.29.20.60.001,11904.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.18.36.20.61.001,12648.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.02.001,5394.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.02.002,5394.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.05.001,2338.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.05.002,5859.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.53.001,4427.21,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.53.002,7905.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.55.001,6789.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.55.002,4913.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.25.60.63.001,6231.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.28.60.02.001,5766.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.28.60.05.001,6231.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.28.60.05.002,6231.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.28.60.52.001,6789.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.28.60.55.001,7068.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.02.002,10416.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.05.002,10788.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.13.001,4784.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.52.001,11625.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.52.002,11625.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.53.001,13299.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.53.002,13671.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.55.001,11904.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.55.002,11904.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.29.20.58.001,11625.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.34.20.63.001,13578.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.36.20.02.001,4282.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,11800.0
131.20.36.20.02.002,4271.77,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,11800.0
131.20.36.20.08.001,4672.83,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,9400.0
131.20.36.20.13.001,4282.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.36.20.52.001,5224.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.36.20.58.001,4895.88,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,12000.0
131.20.36.60.02.001,6696.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.36.60.02.002,6882.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.39.20.02.001,12090.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.39.20.08.001,11718.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.39.20.13.001,4561.32,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,10300.0
131.20.39.20.52.001,14136.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.39.20.52.002,14136.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.20.39.20.58.001,14136.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.23.29.20.99.001,12462.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.23.29.20.99.002,12462.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.23.29.20.99.003,6826.94,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.23.34.20.63.001,10230.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.23.39.20.02.001,4170.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,10300.0
131.23.39.20.02.002,4170.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,8900.0
131.23.39.20.08.001,4835.67,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.23.39.20.13.001,3669.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,10300.0
131.23.39.20.52.001,5174.69,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.23.39.20.58.001,4541.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.23.41.21.11.001,10788.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.25.60.55.001,9858.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.25.60.55.002,9858.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.25.60.60.001,10044.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.25.60.60.002,10323.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.25.60.99.001,11718.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.25.60.99.002,11718.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.28.60.55.001,10788.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.28.60.55.002,10788.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.28.60.55.003,11811.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.28.60.58.001,10416.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.28.60.60.001,11439.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.28.60.63.001,10416.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.28.60.99.001,12648.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.28.60.99.002,12276.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.52.001,15252.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.52.002,15252.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.52.003,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.53.001,17298.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.53.002,16833.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.55.001,15624.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.55.002,15624.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.58.002,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.63.001,15252.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.99.001,17298.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.29.20.99.002,17298.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.34.20.55.001,19809.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.39.20.52.001,22971.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.25.39.20.52.002,22971.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.28.29.20.52.001,14043.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.28.29.20.58.001,14043.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.28.29.20.99.001,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.28.29.20.99.002,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.28.29.20.99.003,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.28.34.20.55.001,17763.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.28.36.20.53.001,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.28.36.20.63.001,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.30.41.21.01.001,7626.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,7400.0
131.30.41.21.04.001,7626.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.30.41.21.99.000,5378.09,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.30.41.21.99.001,10137.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.30.41.21.99.002,10137.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.30.41.21.99.003,9765.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.33.41.21.01.001,5702.15,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.33.41.21.04.001,7440.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.33.41.21.06.001,7440.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.50.29.20.55.001,30318.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.50.29.20.55.002,30318.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.50.29.20.58.001,29760.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.50.39.20.02.001,43989.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.50.41.21.99.001,47151.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.50.41.21.99.002,47151.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.52.001,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.52.002,16368.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.53.001,18600.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.53.003,18600.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.55.001,16833.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.55.002,16833.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.99.001,20925.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.99.002,20925.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.29.20.99.003,20925.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.53.39.20.03.001,25575.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.25.60.52.001,26412.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.25.60.55.001,25110.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.25.60.55.002,25110.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.25.60.55.003,28365.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.25.60.99.002,26505.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.25.60.99.003,28086.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.28.60.55.001,27621.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.28.60.55.003,36735.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.28.60.55.007,36735.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.28.60.58.001,30597.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.28.60.60.001,28923.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.28.60.99.005,30597.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.28.60.99.006,28923.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.29.20.53.003,35712.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.29.20.55.001,36177.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.29.20.55.002,34131.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
131.55.29.20.55.003,38316.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
