ref,engine_mark_usd,confidence_0_100,n_obs,sold_share,dispersion_pct,newest_days,method,as_of
SSVR124J,104.06,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVS024J,35.07,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW011J,29.82,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW029J,28.06,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW117J,30.98,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVX069J,16.37,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVX092J,114.58,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVY110J,37.41,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSWG001,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSWG002,15.78,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSXV021,19.87,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STBC007,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STBC015,18.13,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STBF001J,24.55,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STBF003J,24.55,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STBR013,19.29,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF029,26.89,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF043J,24.55,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF065J,19.87,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF075J,68.98,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF083J,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF110J,121.59,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF259J,126.85,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF265,1633.28,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF267,1752.66,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF273,2239.99,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF274,3509.42,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF275,2118.6,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF279,3684.06,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF285,2258.89,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF303,5144.26,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF329J,52.61,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF345,4947.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF374,3894.58,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF375,2947.24,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF379,4947.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF381,2473.59,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF387,3906.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGF389,3906.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGK011G,103.47,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGK015,4267.4,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STGK023,5766.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPR018J,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPR031J,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPR058,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPR060,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPR062,21.63,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPR065,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPR076,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPS013,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPS017J,18.13,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPS023,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPS029,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPS031,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPS043,19.29,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPS060,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPT037,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX011,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX013,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX014,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX016,18.13,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX031J,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX069,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX099J,22.22,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX103,29.23,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX104,56.12,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPX105,57.29,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STQK011J,21.05,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STRS001,21.05,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STTB036,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STXD002J,91.2,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STXD004J,130.94,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR394,348.75,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR579,488.25,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR595,739.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR597,739.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR604,488.25,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR605,739.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR607,739.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR608,813.75,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR618,1069.5,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR620,1069.5,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SUR622,2743.5,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVAB003,21.05,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVAE007,21.05,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVAE101J,21.05,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVAF001,28.06,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVAG101J,32.74,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVAS007,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVAX001,21.05,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVAZ001J,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVBR001J,21.05,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVBR005J,47.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SVBR007,52.61,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWCP003,26.89,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWCQ021,114.58,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWCQ051J,67.81,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWCQ091J,47.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWCW009,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWCW079,92.36,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWCW086,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWCW117,431.19,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDF023J,22.79,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDH055,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDL130,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDL155J,21.63,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDQ003J,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDQ004J,12.86,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDT001,22.22,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDT007,16.37,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDT020,58.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDX099J,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDX149,144.98,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWDZ043,122.76,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA029J,21.63,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA030J,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA035J,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA037J,23.38,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA123,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA148J,142.63,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA149J,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA172J,40.92,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFA212,22.79,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFH001J,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFH006J,29.82,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFH019,338.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFH072J,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFT008J,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFT011,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFT013J,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFZ029,21.05,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWPX008J,102.89,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWQQ005,40.92,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWQQ006,40.92,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZER017,18.7,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZER034,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZER110,19.87,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZEV011,19.87,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZEZ001,39.16,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZLJ169,20.46,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZLJ262,19.87,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZPH030,121.59,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZPW106,17.54,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
U17356531L1P1,465.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
U17356531L1U1,14740.5,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
UB0134101B1U1,13857.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
V13317101B1X1,2630.59,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
V13375101C1X2,6696.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1002154,1461.44,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1003053,2162.93,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1004054,2559.36,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1008095,7950.22,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1008254,2864.42,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1011455,1461.44,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1013954,2630.59,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1014054,1849.39,40,1,0.0,0.0,1.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1016055,6914.93,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1016730,5644.96,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1500851,9962.2,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1511556,3799.74,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1516956,10522.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1523656,3177.96,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1534251,19895.08,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W2607456,5123.65,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W2609956,10230.06,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W2PA0008,4676.6,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W3107099,1578.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W3108199,1753.73,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W3140026,1519.9,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W3PN0007,12809.11,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W4TA0016,4075.63,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W4TA0020,6190.66,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W5000256,5251.27,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W6206006,2683.98,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W6300556,7261.44,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W630065,2678.4,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W6920071,3858.2,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W7100054,5085.8,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W8000002,10237.44,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
WA203751,17771.07,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
WAR201E,1013.09,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
WATA0043,2805.96,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
WBN0210,1578.35,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
